uid,name
گیگا(G)-واحدگرماییانگلیسی(BTU),گیگا(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
مگا(M)-واحدگرماییانگلیسی(BTU),مگا(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
کیلو(k)-واحدگرماییانگلیسی(BTU),کیلو(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
هکتو(h)-واحدگرماییانگلیسی(BTU),هکتو(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
دکا(da)-واحدگرماییانگلیسی(BTU),دکا(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
یونی(u)-واحدگرماییانگلیسی(BTU),یونی(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
دسی(d)-واحدگرماییانگلیسی(BTU),دسی(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
سانتی(c)-واحدگرماییانگلیسی(BTU),سانتی(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
میلی(m)-واحدگرماییانگلیسی(BTU),میلی(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
میکرو(μ)-واحدگرماییانگلیسی(BTU),میکرو(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
نانو(n)-واحدگرماییانگلیسی(BTU),نانو(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
پیکو(p)-واحدگرماییانگلیسی(BTU),پیکو(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
فمتو(f)-واحدگرماییانگلیسی(BTU),فمتو(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
آتو(a)-واحدگرماییانگلیسی(BTU),آتو(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
زپتو(z)-واحدگرماییانگلیسی(BTU),زپتو(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
یوکتو(y)-واحدگرماییانگلیسی(BTU),یوکتو(-|\u200c|\s*)واحد(-|\u200c|\s*)گرم(-|\u200c|\s*)اییانگلیسی
یوتا(Y)-فوتپوند(ft.lb),یوتا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
زتا(Z)-فوتپوند(ft.lb),زتا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
اگزا(E)-فوتپوند(ft.lb),اگزا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
پتا(P)-فوتپوند(ft.lb),پتا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
ترا(T)-فوتپوند(ft.lb),ترا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
گیگا(G)-فوتپوند(ft.lb),گیگا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
مگا(M)-فوتپوند(ft.lb),مگا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
کیلو(k)-فوتپوند(ft.lb),کیلو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
هکتو(h)-فوتپوند(ft.lb),هکتو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
دکا(da)-فوتپوند(ft.lb),دکا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
یونی(u)-فوتپوند(ft.lb),یونی(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
دسی(d)-فوتپوند(ft.lb),دسی(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
سانتی(c)-فوتپوند(ft.lb),سانتی(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
میلی(m)-فوتپوند(ft.lb),میلی(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
میکرو(μ)-فوتپوند(ft.lb),میکرو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
نانو(n)-فوتپوند(ft.lb),نانو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
پیکو(p)-فوتپوند(ft.lb),پیکو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
فمتو(f)-فوتپوند(ft.lb),فمتو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
آتو(a)-فوتپوند(ft.lb),آتو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
زپتو(z)-فوتپوند(ft.lb),زپتو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
یوکتو(y)-فوتپوند(ft.lb),یوکتو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند
یوتا(Y)-فوتپوندال(ft-pdl),یوتا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
زتا(Z)-فوتپوندال(ft-pdl),زتا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
اگزا(E)-فوتپوندال(ft-pdl),اگزا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
پتا(P)-فوتپوندال(ft-pdl),پتا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
ترا(T)-فوتپوندال(ft-pdl),ترا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
گیگا(G)-فوتپوندال(ft-pdl),گیگا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
مگا(M)-فوتپوندال(ft-pdl),مگا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
کیلو(k)-فوتپوندال(ft-pdl),کیلو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
هکتو(h)-فوتپوندال(ft-pdl),هکتو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
دکا(da)-فوتپوندال(ft-pdl),دکا(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
یونی(u)-فوتپوندال(ft-pdl),یونی(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
دسی(d)-فوتپوندال(ft-pdl),دسی(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
سانتی(c)-فوتپوندال(ft-pdl),سانتی(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
میلی(m)-فوتپوندال(ft-pdl),میلی(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
میکرو(μ)-فوتپوندال(ft-pdl),میکرو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
نانو(n)-فوتپوندال(ft-pdl),نانو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
پیکو(p)-فوتپوندال(ft-pdl),پیکو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
فمتو(f)-فوتپوندال(ft-pdl),فمتو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
آتو(a)-فوتپوندال(ft-pdl),آتو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
زپتو(z)-فوتپوندال(ft-pdl),زپتو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
یوکتو(y)-فوتپوندال(ft-pdl),یوکتو(-|\u200c|\s*)فوت(-|\u200c|\s*)پوند(-|\u200c|\s*)ال
یوتا(Y)-اینچپوندنیرو(in.lbf),یوتا(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
زتا(Z)-اینچپوندنیرو(in.lbf),زتا(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
اگزا(E)-اینچپوندنیرو(in.lbf),اگزا(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
پتا(P)-اینچپوندنیرو(in.lbf),پتا(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
ترا(T)-اینچپوندنیرو(in.lbf),ترا(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
گیگا(G)-اینچپوندنیرو(in.lbf),گیگا(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
مگا(M)-اینچپوندنیرو(in.lbf),مگا(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
کیلو(k)-اینچپوندنیرو(in.lbf),کیلو(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
هکتو(h)-اینچپوندنیرو(in.lbf),هکتو(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
دکا(da)-اینچپوندنیرو(in.lbf),دکا(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
یونی(u)-اینچپوندنیرو(in.lbf),یونی(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
دسی(d)-اینچپوندنیرو(in.lbf),دسی(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
سانتی(c)-اینچپوندنیرو(in.lbf),سانتی(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
میلی(m)-اینچپوندنیرو(in.lbf),میلی(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
میکرو(μ)-اینچپوندنیرو(in.lbf),میکرو(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
نانو(n)-اینچپوندنیرو(in.lbf),نانو(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
پیکو(p)-اینچپوندنیرو(in.lbf),پیکو(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
فمتو(f)-اینچپوندنیرو(in.lbf),فمتو(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
آتو(a)-اینچپوندنیرو(in.lbf),آتو(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
زپتو(z)-اینچپوندنیرو(in.lbf),زپتو(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
یوکتو(y)-اینچپوندنیرو(in.lbf),یوکتو(-|\u200c|\s*)اینچ(-|\u200c|\s*)پوند(-|\u200c|\s*)نیرو
یوتا(Y)-ارگ(erg),یوتا(-|\u200c|\s*)ارگ
زتا(Z)-ارگ(erg),زتا(-|\u200c|\s*)ارگ
اگزا(E)-ارگ(erg),اگزا(-|\u200c|\s*)ارگ
پتا(P)-ارگ(erg),پتا(-|\u200c|\s*)ارگ
ترا(T)-ارگ(erg),ترا(-|\u200c|\s*)ارگ
گیگا(G)-ارگ(erg),گیگا(-|\u200c|\s*)ارگ
مگا(M)-ارگ(erg),مگا(-|\u200c|\s*)ارگ
کیلو(k)-ارگ(erg),کیلو(-|\u200c|\s*)ارگ
هکتو(h)-ارگ(erg),هکتو(-|\u200c|\s*)ارگ
دکا(da)-ارگ(erg),دکا(-|\u200c|\s*)ارگ
یونی(u)-ارگ(erg),یونی(-|\u200c|\s*)ارگ
دسی(d)-ارگ(erg),دسی(-|\u200c|\s*)ارگ
سانتی(c)-ارگ(erg),سانتی(-|\u200c|\s*)ارگ
میلی(m)-ارگ(erg),میلی(-|\u200c|\s*)ارگ
میکرو(μ)-ارگ(erg),میکرو(-|\u200c|\s*)ارگ
نانو(n)-ارگ(erg),نانو(-|\u200c|\s*)ارگ
پیکو(p)-ارگ(erg),پیکو(-|\u200c|\s*)ارگ
فمتو(f)-ارگ(erg),فمتو(-|\u200c|\s*)ارگ
آتو(a)-ارگ(erg),آتو(-|\u200c|\s*)ارگ
زپتو(z)-ارگ(erg),زپتو(-|\u200c|\s*)ارگ
یوکتو(y)-ارگ(erg),یوکتو(-|\u200c|\s*)ارگ
یوتا(Y)-لیتراتمسفر(L.atm),یوتا(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
زتا(Z)-لیتراتمسفر(L.atm),زتا(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
اگزا(E)-لیتراتمسفر(L.atm),اگزا(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
پتا(P)-لیتراتمسفر(L.atm),پتا(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
ترا(T)-لیتراتمسفر(L.atm),ترا(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
گیگا(G)-لیتراتمسفر(L.atm),گیگا(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
مگا(M)-لیتراتمسفر(L.atm),مگا(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
کیلو(k)-لیتراتمسفر(L.atm),کیلو(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
هکتو(h)-لیتراتمسفر(L.atm),هکتو(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
دکا(da)-لیتراتمسفر(L.atm),دکا(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
یونی(u)-لیتراتمسفر(L.atm),یونی(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
دسی(d)-لیتراتمسفر(L.atm),دسی(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
سانتی(c)-لیتراتمسفر(L.atm),سانتی(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
میلی(m)-لیتراتمسفر(L.atm),میلی(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
میکرو(μ)-لیتراتمسفر(L.atm),میکرو(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
نانو(n)-لیتراتمسفر(L.atm),نانو(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
پیکو(p)-لیتراتمسفر(L.atm),پیکو(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
فمتو(f)-لیتراتمسفر(L.atm),فمتو(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
آتو(a)-لیتراتمسفر(L.atm),آتو(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
زپتو(z)-لیتراتمسفر(L.atm),زپتو(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
یوکتو(y)-لیتراتمسفر(L.atm),یوکتو(-|\u200c|\s*)لیتر(-|\u200c|\s*)اتمسفر
یوتا(Y)-گالناتمسفرانگلیسی(impgal.atm),یوتا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
زتا(Z)-گالناتمسفرانگلیسی(impgal.atm),زتا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
اگزا(E)-گالناتمسفرانگلیسی(impgal.atm),اگزا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
پتا(P)-گالناتمسفرانگلیسی(impgal.atm),پتا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
ترا(T)-گالناتمسفرانگلیسی(impgal.atm),ترا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
گیگا(G)-گالناتمسفرانگلیسی(impgal.atm),گیگا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
مگا(M)-گالناتمسفرانگلیسی(impgal.atm),مگا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
کیلو(k)-گالناتمسفرانگلیسی(impgal.atm),کیلو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
هکتو(h)-گالناتمسفرانگلیسی(impgal.atm),هکتو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
دکا(da)-گالناتمسفرانگلیسی(impgal.atm),دکا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
یونی(u)-گالناتمسفرانگلیسی(impgal.atm),یونی(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
دسی(d)-گالناتمسفرانگلیسی(impgal.atm),دسی(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
سانتی(c)-گالناتمسفرانگلیسی(impgal.atm),سانتی(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
میلی(m)-گالناتمسفرانگلیسی(impgal.atm),میلی(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
میکرو(μ)-گالناتمسفرانگلیسی(impgal.atm),میکرو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
نانو(n)-گالناتمسفرانگلیسی(impgal.atm),نانو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
پیکو(p)-گالناتمسفرانگلیسی(impgal.atm),پیکو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
فمتو(f)-گالناتمسفرانگلیسی(impgal.atm),فمتو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
آتو(a)-گالناتمسفرانگلیسی(impgal.atm),آتو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
زپتو(z)-گالناتمسفرانگلیسی(impgal.atm),زپتو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
یوکتو(y)-گالناتمسفرانگلیسی(impgal.atm),یوکتو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)انگلیسی
یوتا(Y)-گالناتمسفرآمریکایی(usgal.atm),یوتا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
زتا(Z)-گالناتمسفرآمریکایی(usgal.atm),زتا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
اگزا(E)-گالناتمسفرآمریکایی(usgal.atm),اگزا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
پتا(P)-گالناتمسفرآمریکایی(usgal.atm),پتا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
ترا(T)-گالناتمسفرآمریکایی(usgal.atm),ترا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
گیگا(G)-گالناتمسفرآمریکایی(usgal.atm),گیگا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
مگا(M)-گالناتمسفرآمریکایی(usgal.atm),مگا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
کیلو(k)-گالناتمسفرآمریکایی(usgal.atm),کیلو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
هکتو(h)-گالناتمسفرآمریکایی(usgal.atm),هکتو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
دکا(da)-گالناتمسفرآمریکایی(usgal.atm),دکا(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
یونی(u)-گالناتمسفرآمریکایی(usgal.atm),یونی(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
دسی(d)-گالناتمسفرآمریکایی(usgal.atm),دسی(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
سانتی(c)-گالناتمسفرآمریکایی(usgal.atm),سانتی(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
میلی(m)-گالناتمسفرآمریکایی(usgal.atm),میلی(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
میکرو(μ)-گالناتمسفرآمریکایی(usgal.atm),میکرو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
نانو(n)-گالناتمسفرآمریکایی(usgal.atm),نانو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
پیکو(p)-گالناتمسفرآمریکایی(usgal.atm),پیکو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
فمتو(f)-گالناتمسفرآمریکایی(usgal.atm),فمتو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
آتو(a)-گالناتمسفرآمریکایی(usgal.atm),آتو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
زپتو(z)-گالناتمسفرآمریکایی(usgal.atm),زپتو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
یوکتو(y)-گالناتمسفرآمریکایی(usgal.atm),یوکتو(-|\u200c|\s*)گالن(-|\u200c|\s*)اتمسفر(-|\u200c|\s*)آمریکایی
یوتا(Y)-هارتری(Eh),یوتا(-|\u200c|\s*)هارتری
زتا(Z)-هارتری(Eh),زتا(-|\u200c|\s*)هارتری
اگزا(E)-هارتری(Eh),اگزا(-|\u200c|\s*)هارتری
پتا(P)-هارتری(Eh),پتا(-|\u200c|\s*)هارتری
ترا(T)-هارتری(Eh),ترا(-|\u200c|\s*)هارتری
گیگا(G)-هارتری(Eh),گیگا(-|\u200c|\s*)هارتری
مگا(M)-هارتری(Eh),مگا(-|\u200c|\s*)هارتری
کیلو(k)-هارتری(Eh),کیلو(-|\u200c|\s*)هارتری
هکتو(h)-هارتری(Eh),هکتو(-|\u200c|\s*)هارتری
دکا(da)-هارتری(Eh),دکا(-|\u200c|\s*)هارتری
یونی(u)-هارتری(Eh),یونی(-|\u200c|\s*)هارتری
دسی(d)-هارتری(Eh),دسی(-|\u200c|\s*)هارتری
سانتی(c)-هارتری(Eh),سانتی(-|\u200c|\s*)هارتری
میلی(m)-هارتری(Eh),میلی(-|\u200c|\s*)هارتری
میکرو(μ)-هارتری(Eh),میکرو(-|\u200c|\s*)هارتری
نانو(n)-هارتری(Eh),نانو(-|\u200c|\s*)هارتری
پیکو(p)-هارتری(Eh),پیکو(-|\u200c|\s*)هارتری
فمتو(f)-هارتری(Eh),فمتو(-|\u200c|\s*)هارتری
آتو(a)-هارتری(Eh),آتو(-|\u200c|\s*)هارتری
زپتو(z)-هارتری(Eh),زپتو(-|\u200c|\s*)هارتری
یوکتو(y)-هارتری(Eh),یوکتو(-|\u200c|\s*)هارتری
یوتا(Y)-ریدبرگ(Ry),یوتا(-|\u200c|\s*)ریدبرگ
زتا(Z)-ریدبرگ(Ry),زتا(-|\u200c|\s*)ریدبرگ
اگزا(E)-ریدبرگ(Ry),اگزا(-|\u200c|\s*)ریدبرگ
پتا(P)-ریدبرگ(Ry),پتا(-|\u200c|\s*)ریدبرگ
ترا(T)-ریدبرگ(Ry),ترا(-|\u200c|\s*)ریدبرگ
گیگا(G)-ریدبرگ(Ry),گیگا(-|\u200c|\s*)ریدبرگ
مگا(M)-ریدبرگ(Ry),مگا(-|\u200c|\s*)ریدبرگ
کیلو(k)-ریدبرگ(Ry),کیلو(-|\u200c|\s*)ریدبرگ
هکتو(h)-ریدبرگ(Ry),هکتو(-|\u200c|\s*)ریدبرگ
دکا(da)-ریدبرگ(Ry),دکا(-|\u200c|\s*)ریدبرگ
یونی(u)-ریدبرگ(Ry),یونی(-|\u200c|\s*)ریدبرگ
دسی(d)-ریدبرگ(Ry),دسی(-|\u200c|\s*)ریدبرگ
سانتی(c)-ریدبرگ(Ry),سانتی(-|\u200c|\s*)ریدبرگ
میلی(m)-ریدبرگ(Ry),میلی(-|\u200c|\s*)ریدبرگ
میکرو(μ)-ریدبرگ(Ry),میکرو(-|\u200c|\s*)ریدبرگ
نانو(n)-ریدبرگ(Ry),نانو(-|\u200c|\s*)ریدبرگ
پیکو(p)-ریدبرگ(Ry),پیکو(-|\u200c|\s*)ریدبرگ
فمتو(f)-ریدبرگ(Ry),فمتو(-|\u200c|\s*)ریدبرگ
آتو(a)-ریدبرگ(Ry),آتو(-|\u200c|\s*)ریدبرگ
زپتو(z)-ریدبرگ(Ry),زپتو(-|\u200c|\s*)ریدبرگ
یوکتو(y)-ریدبرگ(Ry),یوکتو(-|\u200c|\s*)ریدبرگ
یوتا(Y)-الکترونولت(ev),یوتا(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
زتا(Z)-الکترونولت(ev),زتا(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
اگزا(E)-الکترونولت(ev),اگزا(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
پتا(P)-الکترونولت(ev),پتا(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
ترا(T)-الکترونولت(ev),ترا(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
گیگا(G)-الکترونولت(ev),گیگا(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
کیلو(k)-الکترونولت(ev),کیلو(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
هکتو(h)-الکترونولت(ev),هکتو(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
دکا(da)-الکترونولت(ev),دکا(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
یونی(u)-الکترونولت(ev),یونی(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
دسی(d)-الکترونولت(ev),دسی(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
سانتی(c)-الکترونولت(ev),سانتی(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
میلی(m)-الکترونولت(ev),میلی(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
میکرو(μ)-الکترونولت(ev),میکرو(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
نانو(n)-الکترونولت(ev),نانو(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
پیکو(p)-الکترونولت(ev),پیکو(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
فمتو(f)-الکترونولت(ev),فمتو(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
آتو(a)-الکترونولت(ev),آتو(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
زپتو(z)-الکترونولت(ev),زپتو(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
یوکتو(y)-الکترونولت(ev),یوکتو(-|\u200c|\s*)الکترون(-|\u200c|\s*)ولت
